caseid,congress,year,dname,rname,dmajor,dminor,dall,rmajor,rminor,rall,unfusedminorparties,linesqd,linesqr,linesnd,linesnr,linesu,presidential,incumbent,dincumbent,rincumbent,districtfixedeffect,uncontested,winner,democraticmarginofvictory,nyc,chamber,icpsr,state_icpsr,state_abbrev,party_code,occupancy,last_means,district_code,bioname,gender,race,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,win_percentage,competitive,age,dal,ral,dc,rc,dg,rg,di,ri,dl,rl,dlt,rlt,drtl,rrtl,dsam,rsam,dr,rr,dtc,rtc,dwe,rwe,dwf,rwf,rd,_merge,fe,party,lib_dem_supp,cons_dem_supp,ind_dem_supp,lib_rep_supp,cons_rep_supp,ind_rep_supp,int_r_lib,int_d_lib,int_r_cons,int_d_cons,int_r_ind,int_d_ind,dm_nominate_dim1,dm_party,dm_ind_rep_supp,dm_cons_rep_supp,dm_lib_rep_supp,dm_ind_dem_supp,dm_cons_dem_supp,dm_lib_dem_supp,dm_gender,dm_race,dm_age,dm_competitive,dm_nyc,dm_int_d_ind,dm_int_r_ind,dm_int_d_cons,dm_int_r_cons,dm_int_d_lib,dm_int_r_lib,dm_dl,dm_rl,dm_dc,dm_rc,dm_di,dm_ri,dm_uncontested,dm_incumbent,int_comp1,int_comp2,int_comp3,int_comp4,int_comp5,int_comp6,int_comp10,int_comp20,int_comp30,int_comp40,int_comp50,int_comp60,int_uncont1,int_uncont2,int_uncont3,int_uncont4,int_uncont5,int_uncont6,int_uncont10,int_uncont20,int_uncont30,int_uncont40,int_uncont50,int_uncont60,int_incu1,int_incu2,int_incu3,int_incu4,int_incu5,int_incu6,int_incu10,int_incu20,int_incu30,int_incu40,int_incu50,int_incu60,dm_int_incu60,dm_int_incu50,dm_int_incu40,dm_int_incu30,dm_int_incu20,dm_int_incu10,dm_int_incu6,dm_int_incu5,dm_int_incu4,dm_int_incu3,dm_int_incu2,dm_int_incu1,dm_int_uncont60,dm_int_uncont50,dm_int_uncont40,dm_int_uncont30,dm_int_uncont20,dm_int_uncont10,dm_int_uncont6,dm_int_uncont5,dm_int_uncont4,dm_int_uncont3,dm_int_uncont2,dm_int_uncont1,dm_int_comp60,dm_int_comp50,dm_int_comp40,dm_int_comp30,dm_int_comp20,dm_int_comp10,dm_int_comp6,dm_int_comp5,dm_int_comp4,dm_int_comp3,dm_int_comp2,dm_int_comp1,dm_nokken_poole_dim1,d_prop_pres,dm_d_prop_pres,int10,int20,int30,int40,int50,int60,dm_dal,dm_ral,dm_dg,dm_rg,dm_dlt,dm_rlt,dm_drtl,dm_rrtl,dm_dsam,dm_rsam,dm_dtc,dm_rtc,dm_dwe,dm_rwe,dm_dr,dm_rr,dm_dwf,dm_rwf,mint1,mint2,mint3,mint4,mint5,mint6,mint7,mint8,mint9,mint10,mint11,mint12,mint13,mint14,mint15,mint16,mint17,mint18,dm_mint1,dm_mint2,dm_mint3,dm_mint4,dm_mint5,dm_mint6,dm_mint7,dm_mint8,dm_mint9,dm_mint10,dm_mint11,dm_mint12,dm_mint13,dm_mint14,dm_mint15,dm_mint16,dm_mint17,dm_mint18
349,91,1968,BRASCO,HOWER,40460,0,40460,10708,0,10708,6908,0,0,0,0,2,1,1,1,0,a11,0,D,0.581457161,1,House,11004,13,NY,100,0,1,11,"BRASCO, Frank James",0,0,B000771,1932,1998,-.42300001,-.15099999,-60.669689,.81999999,305,28,,-.48899999,-.255,.79072857,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a11,0,0,0,0,0,0,0,0,0,0,0,0,0,.0056000054,0,0,0,0,0,0,-.40000001,0,0,-8,0,0,0,0,0,0,0,0,-.40000001,0,0,0,0,0,-.2,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.40000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.037799984,.7883004,.049722075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,89,1964,KEOGH,SANDERS,69556,5517,75073,17732,0,17732,2429,1,0,0,0,1,1,1,1,0,a11,0,D,0.617865417,1,House,5199,13,NY,100,0,1,11,"KEOGH, Eugene James",0,0,K000130,1907,1989,-.43700001,.027000001,-32.119732,.87699997,244,13,,-.442,.249,.80893272,0,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a11,0,1,0,0,0,0,0,0,0,0,0,0,0,-.0083999932,0,0,0,0,0,0,.60000002,0,0,13,0,0,0,0,0,0,0,0,.60000002,0,0,0,0,0,-.2,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0092000067,.70634866,-.032229662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,92,1970,BRASCO,,60919,0,60919,0,0,0,16618,0,0,0,0,1,0,1,1,0,a11,1,D,NA,1,House,11004,13,NY,100,0,1,11,"BRASCO, Frank James",0,0,B000771,1932,1998,-.42300001,-.15099999,-114.73642,.78200001,466,45,,-.39500001,-.041000001,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a11,0,0,0,0,0,0,0,0,0,0,0,0,0,.0056000054,0,0,0,0,0,0,-.40000001,0,0,-6,0,0,0,0,0,0,0,0,-.40000001,0,0,0,0,0,.80000001,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.40000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.056199998,.69667333,-.041904986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,90,1966,BRASCO,FELDMAN,39386,0,39386,12200,0,12200,4174,0,0,0,0,1,0,0,0,0,a11,0,D,0.527003451,1,House,11004,13,NY,100,0,1,11,"BRASCO, Frank James",0,0,B000771,1932,1998,-.42300001,-.15099999,-56.392181,.852,351,27,,-.46200001,-.022,.7635017,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a11,0,0,0,0,0,0,0,0,0,0,0,0,0,.0056000054,0,0,0,0,0,0,-.40000001,0,0,-10,0,0,0,0,0,0,0,0,-.40000001,0,0,0,0,0,-.2,-.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.40000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.010800004,.78567654,.047098219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,88,1962,KEOGH,BANNER,53850,6232,60082,23844,0,23844,0,1,0,0,0,0,0,1,1,0,a11,0,D,0.431785144,1,House,5199,13,NY,100,0,1,11,"KEOGH, Eugene James",0,0,K000130,1907,1989,-.43700001,.027000001,-14.74308,.921,179,4,,-.46799999,-.121,.71589255,0,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a11,0,1,0,0,0,0,0,0,0,0,0,0,0,-.0083999932,0,0,0,0,0,0,.60000002,0,0,11,0,0,0,0,0,0,0,0,.60000002,0,0,0,0,0,-.2,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.016799986,.71589255,-.022685766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,92,1970,CHISHOLM,COLEMAN,27741,3759,31500,5816,0,5816,1204,1,0,0,0,1,0,1,1,0,a12,0,D,0.688283846,1,House,12008,13,NY,100,0,1,12,"CHISHOLM, Shirley Anita",1,1,C000371,1924,2005,-.60500002,-.31900001,-79.292702,.80500001,366,36,,-.764,-.23,.8441419,0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a12,0,1,0,0,0,0,0,0,0,0,0,0,0,-.14880002,0,0,0,-.2,0,0,.19999999,0,.60000002,-6.7999992,0,0,0,0,0,0,0,0,.19999999,-.2,0,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.22219998,.81775701,.072321475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,91,1968,CHISHOLM,FARMER,34885,0,34885,8923,4854,13777,3771,0,1,0,0,1,1,0,0,0,a12,0,D,0.433767622,1,House,12008,13,NY,100,0,1,12,"CHISHOLM, Shirley Anita",1,1,C000371,1924,2005,-.60500002,-.31900001,-78.960579,.70300001,224,31,,-.829,-.037,.71688384,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a12,0,0,0,0,1,0,0,0,0,0,0,0,0,-.14880002,0,0,0,.80000001,0,0,-.80000001,0,.60000002,-8.7999992,0,0,0,0,0,0,0,0,-.80000001,.80000001,0,0,0,0,0,-.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.28719997,.66532528,-.080110252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,88,1962,KELLY,GOLDBERG,92323,14052,106375,45492,0,45492,0,1,0,0,0,0,0,1,1,0,a12,0,D,0.400896837,1,House,5148,13,NY,100,0,1,12,"KELLY, Edna Flannery",1,0,K000070,1906,1997,-.35699999,-.022,-15.13699,.90499997,151,4,,-.38699999,.014,.70044839,0,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a12,0,1,0,0,0,0,0,0,0,0,0,0,0,.09920001,0,0,0,-.2,0,0,.19999999,0,-.40000001,3.2000008,0,0,0,0,0,0,0,0,.19999999,-.2,0,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.15480003,.72677296,-.018662572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,90,1966,KELLY,WALTON,75480,12171,87651,29390,0,29390,3562,1,0,0,0,1,0,1,1,0,a12,0,D,0.497782828,1,House,5148,13,NY,100,0,1,12,"KELLY, Edna Flannery",1,0,K000070,1906,1997,-.35699999,-.022,-71.893478,.81199998,346,32,,-.361,.17200001,.74889141,0,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a12,0,1,0,0,0,0,0,0,0,0,0,0,0,.09920001,0,0,0,-.2,0,0,.19999999,0,-.40000001,7.2000008,0,0,0,0,0,0,0,0,.19999999,-.2,0,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18080002,.81687409,.071438551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,89,1964,KELLY,COLAVITO,126848,14722,141570,31737,0,31737,0,1,0,0,0,0,1,1,1,0,a12,0,D,0.633748204,1,House,5148,13,NY,100,0,1,12,"KELLY, Edna Flannery",1,0,K000070,1906,1997,-.35699999,-.022,-56.361931,.79699999,249,19,,-.368,.292,.81687409,0,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a12,0,1,0,0,0,0,0,0,0,0,0,0,0,.09920001,0,0,0,-.2,0,0,.19999999,0,-.40000001,5.2000008,0,0,0,0,0,0,0,0,.19999999,-.2,0,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17380002,.70044839,-.044987142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,89,1964,MULTER,HELD,129414,0,129414,34809,0,34809,23148,0,0,0,0,1,1,1,1,0,a13,0,D,0.576076433,1,House,6792,13,NY,100,0,1,13,"MULTER, Abraham Jacob",0,0,M001074,1900,1986,-.55800003,-.021,-32.484051,.88800001,274,12,,-.52399999,.011,.78803819,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a13,0,0,0,0,0,0,0,0,0,0,0,0,0,-.035600007,0,0,0,0,0,0,-.2,0,0,8,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.037,.69068319,-.010884583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,91,1968,PODELL,STERNGASS,107960,0,107960,25499,0,25499,24896,0,0,0,0,2,1,1,1,0,a13,0,D,0.617875153,1,House,11064,13,NY,100,0,1,13,"PODELL, Bertram L.",0,0,P000399,1925,2005,-.46900001,-.215,-62.686241,.81599998,308,29,,-.53799999,-.19499999,.80893755,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a13,0,0,0,0,0,0,0,0,0,0,0,0,0,.05340001,0,0,0,0,0,0,-.2,0,0,-13,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.050999999,.61907172,-.082496047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,88,1962,MULTER,ROTHMAN,101373,15380,116753,39765,0,39765,0,1,0,0,0,0,0,1,1,0,a13,0,D,0.491879528,1,House,6792,13,NY,100,0,1,13,"MULTER, Abraham Jacob",0,0,M001074,1900,1986,-.55800003,-.021,-18.413891,.90100002,177,8,,-.514,-.122,.74593979,0,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a13,0,1,0,0,0,0,0,0,0,0,0,0,0,-.035600007,0,0,0,0,0,0,.80000001,0,0,6,0,0,0,0,0,0,0,0,.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.02700001,.68175936,-.019808412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,92,1970,PODELL,MCKENZIE,102247,0,102247,20550,0,20550,9925,0,0,0,0,1,0,1,1,0,a13,0,D,0.66530127,1,House,11064,13,NY,100,0,1,13,"PODELL, Bertram L.",0,0,P000399,1925,2005,-.46900001,-.215,-101.0464,.801,455,44,,-.417,-.266,.83265066,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a13,0,0,0,0,0,0,0,0,0,0,0,0,0,.05340001,0,0,0,0,0,0,-.2,0,0,-11,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.069999993,.77038473,.06881696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,90,1966,MULTER,GRAVINA,95511,0,95511,28750,0,28750,30020,0,0,0,0,2,0,1,1,0,a13,0,D,0.537264307,1,House,6792,13,NY,100,1,1,13,"MULTER, Abraham Jacob",0,0,M001074,1900,1986,-.55800003,-.021,-18.27014,.889,155,8,,-.442,-.030999999,.76863217,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a13,0,0,0,0,0,0,0,0,0,0,0,0,0,-.035600007,0,0,0,0,0,0,-.2,0,0,10,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.044999987,.74593979,.044372022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,89,1964,ROONEY,TIRABASSO,64760,3405,68165,19861,0,19861,0,1,0,0,0,0,1,1,1,0,a14,0,D,0.548746961,1,House,8049,13,NY,100,0,1,14,"ROONEY, John James",0,0,R000424,1903,1975,-.384,.161,-48.22221,.83600003,270,14,,-.41299999,.126,.77437347,0,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,.19999999,0,0,-2,0,0,0,0,0,0,0,0,.19999999,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.046799988,.55162418,-.13554209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,91,1968,ROONEY,TIRABASSO,38844,3305,42149,18396,0,18396,5422,1,0,0,0,1,1,1,1,0,a14,0,D,0.392319762,1,House,8049,13,NY,100,0,1,14,"ROONEY, John James",0,0,R000424,1903,1975,-.384,.161,-109.84399,.699,307,52,,-.44299999,.38299999,.6961599,0,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,.19999999,0,0,2,0,0,0,0,0,0,0,0,.19999999,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.076799989,.77437347,.087207198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,88,1962,ROONEY,NADROWSKI,50419,3879,54298,22287,0,22287,0,1,0,0,0,0,0,1,1,0,a14,0,D,0.417980022,1,House,8049,13,NY,100,0,1,14,"ROONEY, John James",0,0,R000424,1903,1975,-.384,.161,-32.68232,.84799999,198,10,,-.33500001,-.056000002,.70899004,0,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,.19999999,0,0,-4,0,0,0,0,0,0,0,0,.19999999,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.031199992,.63894069,-.048225582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,90,1966,ROONEY,NADROWSKI,40039,3103,43142,13482,0,13482,0,1,0,0,0,0,0,1,1,0,a14,0,D,0.52380616,1,House,8049,13,NY,100,0,1,14,"ROONEY, John James",0,0,R000424,1903,1975,-.384,.161,-53.320049,.861,355,16,,-.41999999,.169,.76190311,0,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,.19999999,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.053799987,.70899004,.021823764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,92,1970,ROONEY,JACOBS,31586,0,31586,11543,3679,15222,10452,0,1,0,0,1,0,1,1,0,a14,0,D,0.349598359,1,House,8049,13,NY,100,0,1,14,"ROONEY, John James",0,0,R000424,1903,1975,-.384,.161,-193.90189,.61500001,399,93,,-.22,.184,.6747992,0,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),a14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.80000001,0,0,0,-.80000001,0,0,4,0,0,0,0,0,0,0,0,-.80000001,0,0,.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80000001,0,0,-.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1462,.76190311,.074736834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
